pathway,pval,padj,log2err,ES,NES,size,leadingEdge
BIOCARTA_ERK_PATHWAY,0.060077519379844964,0.16540170607505433,0.25720646646883816,0.4963121596520334,1.4484597888074993,26,
BIOCARTA_ETS_PATHWAY,0.26990291262135924,0.507816091954023,0.11378726182188,0.4241986149386253,1.1459420702435796,17,
BIOCARTA_FAS_PATHWAY,0.007802725912218661,0.03461254146229132,0.40701791892395395,0.5574976125362096,1.6979264187490242,30,
BIOCARTA_FCER1_PATHWAY,0.006513541752218863,0.03054092973605709,0.40701791892395395,0.5188472539163409,1.6626044261458754,38,
BIOCARTA_FMLP_PATHWAY,0.04655493482309125,0.13757401398320676,0.2878571172551493,0.4671412215275942,1.4568996661052311,34,
BIOCARTA_G1_PATHWAY,0.008794476207202855,0.03790457649130662,0.3807304007227924,0.5505201451165025,1.6460313682475214,28,
BIOCARTA_G2_PATHWAY,0.09664694280078895,0.23582331902194978,0.20207170902115992,0.4656993389281949,1.3304651340971871,24,
BIOCARTA_GCR_PATHWAY,0.13398058252427184,0.3036483006922074,0.16823816568963962,0.48668990964840986,1.3147578115262173,17,
BIOCARTA_GH_PATHWAY,0.08527131782945736,0.21388256848201884,0.21392785549235627,0.47172019698853357,1.3766894959520743,26,
BIOCARTA_GLEEVEC_PATHWAY,0.1568627450980392,0.3380426406370408,0.1552419662288392,0.4509683246994669,1.2799023785341292,23,
BIOCARTA_GPCR_PATHWAY,0.7429643527204502,0.9997352639878452,0.056411838821759604,0.27048994151228206,0.8115569205434847,29,
BIOCARTA_GSK3_PATHWAY,0.03487581484595016,0.10681634227557744,0.3217759180753611,0.5640364521048873,1.5681041359907677,20,
BIOCARTA_HCMV_PATHWAY,0.09320388349514563,0.22940706486211654,0.20429475651688608,0.5244613852760505,1.4167947382218782,17,
BIOCARTA_HDAC_PATHWAY,0.9595375722543352,1,0.04586203431179851,0.203998039492619,0.5928065039440948,25,
BIOCARTA_HER2_PATHWAY,0.05512684733884553,0.15479430532984503,0.3217759180753611,0.5212674380765534,1.4794197226405807,23,
BIOCARTA_HIF_PATHWAY,0.13740458015267176,0.308925559477647,0.16440575583821013,0.49854983241437456,1.3161155171896601,15,
BIOCARTA_HIVNEF_PATHWAY,1.2932147883823626e-4,0.0013091312780855301,0.5188480777437918,0.5492122811463975,1.9315222954886784,56,
BIOCARTA_IGF1MTOR_PATHWAY,0.5902912621359223,0.8718893413483291,0.06911984565510101,0.32770063471018784,0.9052229592738305,19,
BIOCARTA_IGF1R_PATHWAY,0.9861111111111112,1,0.045953808103906306,0.19152678974120108,0.5385724056931567,22,
BIOCARTA_IGF1_PATHWAY,0.19140625,0.3956397251308901,0.13880510939113969,0.44477313002378804,1.2466227568113697,21,
BIOCARTA_IL12_PATHWAY,0.019899287422384122,0.07027527514410942,0.35248785758361917,0.5868004571748313,1.585199260521151,17,
BIOCARTA_IL1R_PATHWAY,0.0020341157452675824,0.012130950094133558,0.4317076958033464,0.596398244021029,1.8164029976954588,30,
BIOCARTA_IL2RB_PATHWAY,0.0016661413141487392,0.0104411522353321,0.45505986738722953,0.5652913951788412,1.7881638670832491,36,
BIOCARTA_IL2_PATHWAY,0.08187134502923976,0.20746345967614802,0.21925034670375515,0.5079964601457194,1.4123047318137498,20,
BIOCARTA_IL6_PATHWAY,0.05078125,0.1463389598540146,0.28201335001172506,0.5361808430444952,1.5028228901098943,21,
BIOCARTA_IL7_PATHWAY,0.009340196549864494,0.0399081125312392,0.3807304007227924,0.6430739717536856,1.7198680453184738,16,
BIOCARTA_INFLAM_PATHWAY,2.371507575752389e-4,0.0020898910511317928,0.5188480777437918,0.7075311590581236,1.9830884208041255,21,
BIOCARTA_INSULIN_PATHWAY,0.1640625,0.34955119985345295,0.15114876138548375,0.4572482188245077,1.281588289894243,21,
BIOCARTA_INTEGRIN_PATHWAY,0.900749063670412,1,0.04744831936562972,0.22900570059465092,0.710288398359765,33,
BIOCARTA_INTRINSIC_PATHWAY,0.010334354450352011,0.043312135212303336,0.3807304007227924,0.6104050958546875,1.6861508605684372,19,
BIOCARTA_KERATINOCYTE_PATHWAY,0.02328143469495513,0.07882942039080862,0.35248785758361917,0.44280088602807216,1.497532915432625,46,
BIOCARTA_LAIR_PATHWAY,2.2825996104053247e-4,0.0020296628968198695,0.5188480777437918,0.7572624066819809,2.0252591029638998,16,
BIOCARTA_LIS1_PATHWAY,0.057494866529774126,0.15917933594638728,0.27128855468895297,-0.5093323368465409,-1.4684733393242564,19,
BIOCARTA_MAL_PATHWAY,0.8439425051334702,1,0.054680848878544186,-0.26432699508894764,-0.762090126762878,19,
BIOCARTA_MAPK_PATHWAY,0.35,0.6097331451233448,0.09255288646847727,0.2765788958172583,1.0408926787987836,81,
BIOCARTA_MCALPAIN_PATHWAY,0.13358778625954199,0.3031060805475125,0.16693384871319314,0.5028599907633711,1.327493850739964,15,
BIOCARTA_MCM_PATHWAY,0.4251968503937008,0.6969255286069652,0.08705158679467351,0.3735181127781507,1.0215801382145828,18,
BIOCARTA_MEF2D_PATHWAY,0.7009708737864078,0.964449644496445,0.060771945185353275,0.3089464545461357,0.8345966423493293,17,
BIOCARTA_MET_PATHWAY,0.08052434456928839,0.20643513789581205,0.21654283673534816,0.45045832336411057,1.3971500281403593,33,
BIOCARTA_MITOCHONDRIA_PATHWAY,0.02367573280764681,0.07948281728281428,0.35248785758361917,0.5807172840487411,1.6041428141662377,19,
BIOCARTA_MPR_PATHWAY,0.6705653021442495,0.9404580152671755,0.0630790410571939,0.3078574827316755,0.8558889947018439,20,
BIOCARTA_MTA3_PATHWAY,0.141747572815534,0.31407304204239067,0.16318012718068908,0.475538992377157,1.2846344099569236,17,
BIOCARTA_MTOR_PATHWAY,0.966796875,1,0.04613791602697367,0.21391789443570308,0.5995751480725848,21,
BIOCARTA_NDKDYNAMIN_PATHWAY,0.10882956878850103,0.25820861633233294,0.19381330272531053,-0.4690404732982929,-1.3144274285018804,17,
BIOCARTA_NFAT_PATHWAY,0.001254843101024238,0.008175116440336125,0.45505986738722953,0.5307790932490435,1.79907129960315,47,
BIOCARTA_NFKB_PATHWAY,0.0040145842071445835,0.020965050859532826,0.40701791892395395,0.6299825875559737,1.765733082841998,21,
BIOCARTA_NGF_PATHWAY,0.0912621359223301,0.22632092501341658,0.20658792269689108,0.5067548067257287,1.3998327655855494,19,
BIOCARTA_NKCELLS_PATHWAY,0.006677873036718782,0.03101675617525382,0.40701791892395395,0.6398481180197759,1.7788716961969302,20,
BIOCARTA_NKT_PATHWAY,9.872775968112594e-5,0.001042185013960121,0.5384340963099162,0.7365885594478339,2.0347134089023067,19,
BIOCARTA_NO1_PATHWAY,0.45454545454545453,0.7312736163591909,0.08130273453844984,0.3381617737837723,1.0002537739452977,27,
BIOCARTA_NOS1_PATHWAY,0.040276925354744586,0.12046462219737243,0.3217759180753611,-0.5125839632366215,-1.493810110799089,20,
BIOCARTA_NTHI_PATHWAY,0.0018828939704949174,0.011456223158548079,0.45505986738722953,0.6480111124442515,1.8222041115845131,22,
BIOCARTA_NUCLEARRS_PATHWAY,0.4675324675324675,0.7442815249266862,0.07871138069864847,0.3227315320853969,0.98291792138491485,30,
BIOCARTA_P38MAPK_PATHWAY,0.040776604008821604,0.12177460864359128,0.3217759180753611,0.4586924706581445,1.4509637138109017,36,
BIOCARTA_P53HYPOXIA_PATHWAY,0.007778057395216987,0.034580822743599846,0.40701791892395395,0.608922367472968,1.706704900052434,21,
BIOCARTA_P53_PATHWAY,0.05363984674329502,0.15235260067807824,0.27128855468895297,0.5724645790457038,1.531026879990894,16,
BIOCARTA_PAR1_PATHWAY,0.22524271844660193,0.4424170410085495,0.12625398784911535,0.4333538387532648,1.197073800836032,19,
BIOCARTA_PDGF_PATHWAY,0.19281663516068054,0.39730692881751917,0.13574094381042484,0.4146976812693022,1.2399280893968545,28,
BIOCARTA_PDZS_PATHWAY,0.041677190460952154,0.12405885425465848,0.3217759180753611,-0.5266659558524154,-1.4759156564092928,17,
BIOCARTA_PGC1A_PATHWAY,0.8179916317991632,1,0.05700595265823873,-0.2766382075554557,-0.7468235567725303,15,
BIOCARTA_PITX2_PATHWAY,0.07088122605363985,0.1855696820025001,0.2343926472946861,0.5474414460955622,1.4641038063710081,16,
BIOCARTA_PML_PATHWAY,0.007299149265276893,0.033296579665293216,0.40701791892395395,0.634592681085168,1.714306518491052,17,
BIOCARTA_PPARA_PATHWAY,0.026327515386356807,0.08604389962362308,0.35248785758361917,0.4357779940566454,1.488933920987306,49,
BIOCARTA_PROTEASOME_PATHWAY,0.7766990291262136,1,0.05594285930657051,0.2816493665458554,0.7780133635924041,19,
BIOCARTA_PTDINS_PATHWAY,0.9941176470588236,1,0.04504427671527945,0.18478017001699312,0.5244283603916049,23,
BIOCARTA_PTEN_PATHWAY,0.1141732283464567,0.26830708661417324,0.1847064712077387,0.5055938891160261,1.3828102505710984,18,
BIOCARTA_PYK2_PATHWAY,0.9493670886075949,1,0.05049830441007088,-0.20857152781389182,-0.6424418073557969,27,
BIOCARTA_RAC1_PATHWAY,0.631578947368421,0.9087003222341568,0.06598161440087301,0.3152656488788731,0.8764847840912983,20,
BIOCARTA_RACCYCD_PATHWAY,0.1744186046511628,0.36706004859423813,0.1455161460903603,0.42975352749920565,1.2542120751528658,26,
BIOCARTA_RAS_PATHWAY,0.3115079365079365,0.5649887302779865,0.10592029273625286,0.397527026967834,1.1178440756586143,22,
BIOCARTA_RELA_PATHWAY,0.03414368896177945,0.10531194064148851,0.3217759180753611,0.5879451253780602,1.552109041976231,15,
BIOCARTA_RHO_PATHWAY,0.30409356725146197,0.55684666210982,0.1063232559327084,0.40342931601492094,1.121592720935141,20,
BIOCARTA_SHH_PATHWAY,0.027551693322945513,0.0891590862614663,0.35248785758361917,0.5949875229757959,1.570700180020974,15,
BIOCARTA_SPPA_PATHWAY,0.15517241379310345,0.3354987347509159,0.15419096658142434,0.4764427621810717,1.2742215018653458,16,
BIOCARTA_SPRY_PATHWAY,0.39272030651340994,0.6597701149425287,0.08998607949971373,0.3840881397578682,1.0272238454216176,16,
BIOCARTA_STATHMIN_PATHWAY,0.4621359223300971,0.7380714487699124,0.08175155825321447,0.3594386518545699,0.9928943848306633,19,
BIOCARTA_STRESS_PATHWAY,0.06903353057199212,0.1819388375822596,0.24133997681509095,0.496296174371158,1.4178778043927065,24,
BIOCARTA_TCR_PATHWAY,0.009628912852272648,0.04087628810835744,0.3807304007227924,0.4805607446681999,1.60492287349798,44,
BIOCARTA_TEL_PATHWAY,0.09320388349514563,0.22940706486211654,0.20429475651688608,0.523203806812815,1.4133974803881573,17,
BIOCARTA_TFF_PATHWAY,0.03546194931274127,0.10836205563986265,0.3217759180753611,0.5617001980909742,1.5616090068758484,20,
BIOCARTA_TGFB_PATHWAY,0.037659667965510735,0.11401868798146962,0.3217759180753611,0.5607269622950166,1.5489226031015078,19,
BIOCARTA_TH1TH2_PATHWAY,2.1091189040471409e-4,0.0019275003317541927,0.5188480777437918,0.7591116903631561,2.0302049164312197,16,
BIOCARTA_TID_PATHWAY,0.0023033336394272428,0.013452013621980407,0.4317076958033464,0.6928785054915074,1.8950377376380152,18,
BIOCARTA_TNFR1_PATHWAY,0.29831144465290804,0.5508576162252952,0.10512513159700079,0.3731322986702899,1.1195170421907252,29,
BIOCARTA_TNFR2_PATHWAY,0.0052856780313001025,0.026019771655327685,0.40701791892395395,0.6645964128045828,1.7774286996857238,16,
BIOCARTA_TOB1_PATHWAY,1.9316481296371975e-5,2.933133390695252e-4,0.5756102610711286,0.8033311692050799,2.1484676233379623,16,
BIOCARTA_TOLL_PATHWAY,0.004816727326246512,0.024380050620540036,0.40701791892395395,0.5926391775860207,1.722175173050052,25,
BIOCARTA_TPO_PATHWAY,0.7810650887573964,1,0.056411838821759604,0.27744136506796213,0.7926274145649316,24,
BIOCARTA_VDR_PATHWAY,0.8520710059171598,1,0.052375908409799665,0.25826535813761153,0.737843122427529,24,
BIOCARTA_VEGF_PATHWAY,0.06060606060606061,0.16639271715766848,0.2529611230696109,0.4905231222405143,1.450925687840268,27,
BIOCARTA_VIP_PATHWAY,0.34296724470134876,0.6039128276688799,0.09821233512174378,0.3734164375672284,1.0851265699418466,25,
BIOCARTA_WNT_PATHWAY,0.6923076923076923,0.9569374997556599,0.06211241889494712,0.2984437925471718,0.8526296416602155,24,
KEGG_ABC_TRANSPORTERS,0.7619926199261993,1,0.054455595394037055,0.2487114714623681,0.8233464353233376,43,
KEGG_ACUTE_MYELOID_LEUKEMIA,0.1259124087591241,0.2894453874112451,0.16823816568963962,0.35304861762393874,1.2513255378602446,57,
KEGG_ADHERENS_JUNCTION,0.002534078892301903,0.014583882604676256,0.4317076958033464,0.4687724110702192,1.7202721617839571,68,
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.00496731618900855,0.02495033627761547,0.40701791892395395,0.45220455173799756,1.645356237643408,64,
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.8879492600422833,1,0.053676960063812645,-0.23029395562501415,-0.7175651633018714,28,
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.04727272727272727,0.138657301094151,0.28201335001172506,0.4443789848826897,1.4449297463382533,39,
KEGG_ALLOGRAFT_REJECTION,8.491131917629302e-7,1.9719405182823815e-5,0.6594443980379349,0.7371617821424956,2.262790099371768,31,
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.5958333333333333,0.8765927376114299,0.0721797965581253,-0.33218546584636705,-0.9110136176989629,16,
KEGG_ALZHEIMERS_DISEASE,0.8587962962962963,1,0.05947602869573201,-0.19691345537324276,-0.8366088709496168,148,
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.8333333333333334,1,0.05423159354958409,-0.2581268104280657,-0.7681931041388662,22,
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.7886792452830189,1,0.05389790253573186,0.24754284143719477,0.8093440501832411,41,
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.97632058287796,1,0.04250231800365528,0.18739225805188614,0.6542974088528906,53,
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,1.6783906615105086e-7,4.801656762060498e-6,0.6901324587967956,0.6177610396648635,2.255676003160562,67,
KEGG_APOPTOSIS,2.2694265456379876e-5,3.246266667456078e-4,0.5756102610711286,0.5167567098822827,1.9680625260808247,84,
KEGG_ARACHIDONIC_ACID_METABOLISM,0.7345794392523365,0.9911550328667889,0.05676723874874463,0.2519412746204278,0.8642070880473735,50,
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.5380333951762524,0.814476934108836,0.07147862874255066,0.2778719915375818,0.9572572325169366,51,
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.0319829202790317,0.10005433380476794,0.3217759180753611,0.38110971167070967,1.411052879196982,74,
KEGG_ASTHMA,1.4099251108877866e-7,4.281834105988447e-6,0.6901324587967956,0.8188100901744307,2.323881577892199,23,
KEGG_AUTOIMMUNE_THYROID_DISEASE,1.5804437082268907e-5,2.456532189007781e-4,0.5756102610711286,0.6541695986134797,2.127078787121989,39,
KEGG_AXON_GUIDANCE,0.9237588652482269,1,0.04380020312998911,0.19120188854474446,0.7786934189732496,128,
KEGG_BASAL_CELL_CARCINOMA,0.002901423406519653,0.01613354874498534,0.4317076958033464,0.4954379716564985,1.738073437206281,54,
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.45955882352941174,0.7363385695187166,0.07913166517683488,0.32250563445784,0.9987404655396014,32,
KEGG_BASE_EXCISION_REPAIR,0.9925512104283054,1,0.04275914347386776,0.1782404922900791,0.5558886729256647,34,
KEGG_BETA_ALANINE_METABOLISM,0.7936507936507936,1,0.05594285930657051,0.2750051126204788,0.7733130455643376,22,
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.8752556237218814,1,0.052805004567128964,-0.24977029957966412,-0.7278990870753854,20,
KEGG_BLADDER_CANCER,0.012654121263483994,0.050932249109515285,0.3807304007227924,0.4971999254551219,1.616680776110331,39,
KEGG_BUTANOATE_METABOLISM,0.755939524838013,1,0.06224904294985801,-0.26078546408945735,-0.8253726713263664,30,
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,1.141995812398835e-6,2.6212787600875586e-5,0.6435518361507222,0.5701887457950945,2.1234524192877178,75,
KEGG_CALCIUM_SIGNALING_PATHWAY,0.2028301886792453,0.4093934483157773,0.14920754243532175,-0.25419128811710723,-1.112027730402801,172,
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.578125,0.8587048532731377,0.077274697304471,-0.24480942282659085,-0.9315045881624969,73,
KEGG_CELL_ADHESION_MOLECULES_CAMS,8.389227923420448e-7,1.9714685620038053e-5,0.6594443980379349,0.5181891563389732,2.0893608810104904,119,
KEGG_CELL_CYCLE,6.158805965633542e-4,0.004553364410547046,0.47727081536286214,0.41440578938996375,1.6834981587223616,124,
KEGG_CHEMOKINE_SIGNALING_PATHWAY,2.078126951061324e-10,1.6408890405580213e-8,0.826657301178302,0.5296394105143346,2.2287600112587467,163,
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.002710771544357598,0.015288751510176852,0.4317076958033464,0.4455314514907665,1.6533380088611165,73,
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.9924953095684803,1,0.04310368287904025,0.18749635245099025,0.5625494299622681,29,
KEGG_COLORECTAL_CANCER,0.03313657558731561,0.10301039403048978,0.3217759180753611,0.4002084586208625,1.4460474344061163,62,
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,1.2886875831270145e-10,1.1060301256924898e-8,0.826657301178302,0.6984990455421933,2.5038497756329576,60,
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.2271880819366853,0.44315145626780317,0.12267918956880833,0.37959839756632746,1.1838749251457255,34,
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,3.555938875094018e-26,2.339807779811864e-23,1.3267160980048087,0.6578620099525163,2.8151951264121626,198,
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.006581745757951428,0.03078759745544104,0.40701791892395395,0.48641807746104715,1.6450443182112204,46,
KEGG_DILATED_CARDIOMYOPATHY,0.29443447037701975,0.5467673043501758,0.10319746694530717,0.28173132412841206,1.0760681062311181,88,
KEGG_DNA_REPLICATION,0.6402214022140221,0.9144696439728507,0.06266182309324915,0.28274627766720517,0.8944000945155518,36,
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.611764705882353,0.8918761077374554,0.06783382634794552,0.3183726662973977,0.9035799423958382,23,
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.02194426460177821,0.07613001462901614,0.35248785758361917,0.45553520001540415,1.5080256688270064,43,
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.148975791433892,0.32521005208531345,0.1552419662288392,0.41425063296396786,1.2715827836394258,31,
KEGG_ECM_RECEPTOR_INTERACTION,3.1297004560361836e-4,0.002638337484438503,0.49849310876659025,0.4891269170262289,1.8447614761125954,80,
KEGG_ENDOCYTOSIS,0.03366737862986342,0.10449592046438741,0.3217759180753611,0.31117677151156953,1.3186230018571008,177,
KEGG_ENDOMETRIAL_CANCER,0.09724770642201835,0.23699626231736326,0.19381330272531053,0.37269482828866896,1.2896297101579721,52,
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.04993341950747086,0.14474092526835164,0.3217759180753611,0.3835519855907872,1.3973110920273233,65,
KEGG_ERBB_SIGNALING_PATHWAY,0.8273381294964028,1,0.04949048661354951,0.2185568611207233,0.8301747310986474,85,
KEGG_ETHER_LIPID_METABOLISM,0.8565400843881856,1,0.05524956631252492,-0.24351779302334567,-0.7500832578299456,27,
KEGG_FATTY_ACID_METABOLISM,0.06363636363636363,0.17137541857869276,0.24133997681509095,0.4279374164300978,1.3914688218980975,39,
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.1371841155234657,0.308925559477647,0.1596467019199062,0.32469694855682746,1.2049290899979284,73,
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,1.0418822757316155e-4,0.0010939763895181963,0.5384340963099162,0.4843994278283392,1.874955201715726,92,
KEGG_FOCAL_ADHESION,1.5070778131379808e-6,3.269199563883928e-5,0.6435518361507222,0.43429608352063886,1.8501783171603132,193,
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.37662337662337664,0.6414620754568986,0.09054289484694737,0.3461582726695851,1.0542668937367732,30,
KEGG_GALACTOSE_METABOLISM,0.08678500986193294,0.21687126821112968,0.21392785549235627,0.47873514084993785,1.367707359932836,24,
KEGG_GAP_JUNCTION,0.8478747203579419,1,0.05846932103863807,-0.20854689370704882,-0.8212952931940996,86,
KEGG_GLIOMA,0.9653284671532847,1,0.04310368287904025,0.19401620871572356,0.7059322556295211,64,
KEGG_GLUTATHIONE_METABOLISM,0.975929978118162,1,0.050908286551510536,-0.18902525815047877,-0.6557062563107028,44,
KEGG_GLYCEROLIPID_METABOLISM,0.9395248380129589,1,0.05205700307320985,-0.2100741168760374,-0.6950899576577535,37,
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.4837310195227766,0.7614713178133661,0.08528846897905017,-0.25763603761397935,-0.9741302704368683,67,
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.8273921200750469,1,0.0514264916187015,0.2538999329506326,0.7617815529833905,29,
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.056466302367941715,0.15721365426560924,0.25720646646883816,0.3930345532356395,1.372316511072342,53,
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.17261904761904762,0.3640491452991453,0.14826150047510658,0.44736258230564396,1.2579814160463803,22,
